1829.5952906168397,1674.4219623058693,1696.124720799779,1831.61633294089,1735.555126599474,1802.470747691612,1794.9325205455457,1775.2480175096061,1775.806664300227,1863.9095367301895,1805.0453147147318,1735.0593656340684,1709.4022092088396,1978.8275853290093,1818.3478251360511,1810.1458933052436,1797.8682341763285,1777.048055248625,1632.3027171932035,1933.7652422908707,1866.2314711198235,1858.6011716643166,1838.3286265573488,1641.980734345107,1966.1895801387718,1808.1644578458397,1925.9037736856183,1745.9905136623408,1803.7709121426942,1783.5423090844606,1699.6693843201224,1898.3340555842456,1838.1769256308444,1871.4219460717823,1717.810409276348,1732.0385028431883,1986.4827381257792,1696.4436189304874,1708.3653761542578,1693.4153357866319,1811.1953414970171,1775.7818283762585,1834.8716285554847,1854.8095751443955,1725.8850323084157,1779.5368922951156,1747.9210567285004,1767.4986034898543,1639.7132264121763,1890.3017983503178,1727.660836101028,1948.1638536498697,1758.029342135996,1773.2863375841239,1754.777992298339,1867.4766252017596,1751.314273524709,1835.2230188263443,1745.762955138195,1713.8546910286104,1744.413283980114,1859.1754754055912,1759.994860421169,1815.0380434917706,1806.4727807444553,1675.3119383875564,1779.262388047784,1688.6425846532427,1816.2363026713745,1732.2619846117,1842.868990388877,1785.0500225554224,1759.5471864352758,1844.032359796559,1854.6286112615594,1687.856424856945,1717.6666305471358,1851.6264936605862,1821.086248015069,1695.8127332925656,1621.0469553088892,1904.4325225305658,1623.5429133428056,1870.7882779895544,1716.8716709299927,1874.869371946751,1879.8883819372654,1749.6884252689842,1761.4095289761776,1795.644638721223,1833.2021202476444,1754.4807820530123,1778.8432273542153,1855.1675319506573,1867.372588949409,1650.0812869855426,1664.6838692508254,1977.7447345863002,1730.906064447402,1771.7315216013508
1857.4091227818033,1796.1354003506444,1798.4503236696287,1880.8897471839014,1809.7315528191602,1728.3137828921745,1787.127766602041,1865.6564791312744,1816.7974615258386,1817.4309534330437,1805.7432045144683,1640.8818642248698,1676.4891640130115,1789.1961462952295,1820.11110346445,1778.5684399362299,1805.4772639430876,1870.549290881224,1679.1879870179243,1931.285355036468,1862.4079827767503,1773.8850777245777,1659.5882683131813,1667.5516183324576,1862.6624544783722,1764.6494586838264,1867.0534818505212,1842.8838005214966,1998.6957762105963,1600.8527791311267,1847.0734762395293,1743.2473657675428,1754.2970796181,1811.9149763288924,1834.260310103158,1708.9370104540908,1746.1674270080966,1901.6408688809775,1729.6690174736505,1851.6736275645405,1738.1572313756694,1858.7490692698605,1800.6481694806212,1759.8855026572596,1824.2539583602825,1670.2525541535394,1817.9822247008672,1713.9192280847406,1914.85033241801,1677.7127422264784,1640.7123824353416,1873.2085818174264,1707.8955892341396,1889.8166197311502,1918.5277166349333,1741.4881446420547,1863.855662386284,1740.211252724218,1721.8983110387514,1855.9925139331835,1785.4628334433073,1857.5715389624897,1855.0800080870222,1607.5791235090326,1701.9989297697243,1732.3812566551792,1618.5557997731862,1865.9785490828383,1752.6290470478316,1850.8699500296207,1815.3836294554517,1797.759517296192,1750.6917427969006,1859.1887291452738,1606.290398700492,1948.3067830162483,1649.5671092663313,1770.7965630006422,1710.153994376166,1768.7924070491463,1759.6853872846987,1710.2098166596606,1712.4584774907269,1811.397557536793,1747.1599679677547,1840.623789759809,1709.6864903495625,1936.3256170110526,1842.613616729957,1917.93605270518,1836.9915249357239,1819.638086390612,1675.2611589595897,1781.8165457377484,1847.9827715260053,1760.573574113791,1705.961992233576,1939.7211353976063,1758.6783284955345,1826.27532908057
1735.8429452172022,1879.6595403183019,1794.6100338006534,1873.6434023067382,1795.9206266953279,1901.7545444397074,1872.1278036605945,1630.5749897803457,1751.3325456506896,1878.3826131536875,1790.833505107156,1780.2955797833888,1794.6527665396811,1655.6051374753938,1821.857416241316,1862.1995062010456,1686.5520591416343,1873.0750034908042,1826.2143615991442,1664.2620537532675,1831.8288665850846,1692.0580476927848,1839.499320780698,1784.694377066854,1804.8791005844496,1685.106534170197,1767.1313003775203,1663.4624025152013,1861.6190427038514,1797.4736032425133,1873.2810471766925,1895.4201094632751,1855.081214682659,1807.9709306035295,1747.2703815659008,1779.2300752722394,1954.5735202413684,1668.8746470770452,1819.0095777414774,1758.7797116547472,1792.1937260074028,1830.9760270258848,1731.5427062244498,1755.8107258619436,1820.9109083823146,1913.869701037783,1815.3295704531201,1793.1213472003922,1892.5966596746837,1691.190480768432,1912.4247980204468,1706.7323981144434,1751.872240842274,1910.7741814490578,1776.5526247269977,1789.6198187128662,1581.3826788806282,1914.3164582540019,1594.01385902938,1838.5173898449075,1804.9005130468,1909.2022970079183,1721.4926038410208,1759.642726202229,1839.3406988728739,1818.1993535536326,1832.4933976186248,1817.377340853489,1797.9715655857647,1748.7163167152157,1852.2907529632357,1799.6153188114668,1733.296781014786,1649.1418311198336,1771.4879527255855,1720.1457072253734,1817.9679402814422,1745.8182134813133,1693.6930344702635,1824.3138397769972,1666.607471972481,1818.100715827337,1789.2473485060132,1789.910586018766,1716.035980735779,1782.942021180214,1878.688211944192,1715.9460161790987,1735.3165158038728,1840.4223300435142,1626.2837512211104,1896.843313594478,1717.9271973517625,1769.748565454518,1642.1232980316718,1837.899795869526,1938.5670544306304,1560.1443474148123,1774.8376288959125,1915.2451325159345
1971.1876274024403,1701.9884291225662,1684.5641357969394,1606.5459440258992,1754.6571349960245,1886.409610824352,1725.3863123839521,1775.100890474327,1901.1690613882781,1645.7757425010761,1826.0598769112694,1914.7963749860278,1685.5357155057857,1843.4421221308512,1781.6040842289922,1742.6795986793331,1779.3538713218259,1850.7671242771248,1677.7549301490294,1786.7230854735403,1787.9736552236227,1944.8068276404506,1819.0715682319978,1765.370599257927,1635.2690300583363,1795.8278392528234,1924.5926379980401,1685.9091850351012,1654.0364039083643,1893.447634061885,1797.7147424238788,1844.6141962217798,1691.8468968273623,1949.2020028015718,1721.4159759900872,1862.0715399686412,1858.182509114404,1815.3848222424726,1706.7702017999097,1757.6049559496437,1670.3491455755964,1871.8137486726719,1757.076033311651,1756.1977690331287,1810.6577599078432,1753.245569921483,1666.7858216575466,1860.4464907051256,1871.4271397204523,1844.2079468362244,1798.702012016401,1778.4793546427816,1670.089558288098,1865.97089873791,1750.1691034674259,1760.2530679923877,1690.749398294186,1742.0440516752137,1770.1366551732795,1889.4992585852751,1744.8616751284512,1669.2407826325593,1733.8138984497364,1793.747739330151,1845.4005899744873,1741.1123892160092,1852.8662572374183,1748.4307986375356,1824.0914459796209,1788.9680936801456,1804.6702412434436,1690.2320452933186,1680.7747315106844,1884.177961702494,1715.530055155224,1778.7536543308274,1928.170573041164,1789.8762063862314,1854.4704149053946,1658.0014018180877,1657.4176554049382,1915.9654252116225,1815.4510410943603,1837.006099622758,1869.8117936639242,1734.8272672000517,1793.2748610198441,1881.4990121352212,1723.3551614696257,1715.8557279014738,1795.8407113532942,1745.9476924193268,1710.047725364675,1708.2085152844666,1860.5970857320601,1708.8790624669778,1771.665031266989,1686.0393674505708,1678.848135123737,1838.8558132736732
1635.4435039377915,1570.4765859780969,1714.3818463241805,1652.3020702216058,1772.8765947323586,1601.9195863579002,1654.4113300223328,1677.0271725546127,1695.4219480622119,1683.1959822455856,1641.967760755613,1769.0839504082028,1708.2590621379309,1664.8345769525895,1669.6606495603605,1731.3919007889358,1626.3151839906445,1664.9843254717841,1695.088027420454,1671.208690451462,1802.4365695037936,1659.7103332559168,1799.5563656698869,1610.1676475178847,1618.183921914867,1678.1268080073492,1700.8347884139635,1722.3034906071216,1810.5811950185243,1613.5918640631185,1840.4913503406947,1541.8262011993147,1643.0149789357124,1611.8742041037783,1654.8428424747099,1674.9943167273425,1551.7946238490977,1763.6800888940747,1588.1086561078018,1767.306081175907,1660.3703009454898,1692.800558980579,1714.2238724967915,1621.436596237801,1630.2432153012498,1717.8608604233764,1707.6991723559936,1650.90310662088,1698.6074582331967,1622.363974922212,1596.3953175286588,1784.3774993459056,1624.216628217106,1828.277269530081,1529.9587940145366,1760.9153735191935,1706.6819022193838,1622.7955323284004,1618.5557997731862,1618.5557997731867,1812.238984669817,1641.1688038551388,1670.1896585402374,1711.3487576698612,1697.3073515211718,1598.9143566411033,1622.1481351235998,1689.3059241897029,1690.0445416029822,1618.2853783263934,1758.883664186699,1525.952475137969,1730.5503625867166,1628.556329783647,1633.8817381595297,1748.9056003005974,1659.3491367681363,1635.9097222630348,1655.3397880132454,1752.0942385312915,1576.373163870539,1726.746771699587,1614.3971715751381,1745.233261954548,1669.9796846093545,1678.245132637482,1654.584877059159,1613.8509442760903,1752.3370758874914,1738.2117147621389,1743.2048189159673,1538.3975181720807,1597.877605644188,1777.569601922409,1653.7662529578556,1638.640079068657,1652.0769399278588,1748.5231766048594,1606.6844821361383,1766.2023166563704
1544.177121211181,1738.515995569268,1569.2542775168163,1761.0875632601997,1697.6794130194644,1567.8572353624882,1812.933831294112,1575.736489450712,1682.400018855701,1680.6645281034107,1793.944351953333,1593.840793624494,1596.650402607151,1736.8550301924654,1739.2039438379584,1579.26595452016,1686.928398629018,1651.813830082819,1693.204366321756,1732.5463670752144,1722.242696268333,1627.9465533612404,1604.4304800140644,1694.9000512698067,1650.8103125832768,1774.0727140499125,1820.166988592695,1620.7868012193817,1625.12794289004,1725.7898019091572,1565.6059427665596,1775.1516472682042,1696.5053310887188,1761.854484483329,1662.9599127557542,1684.4848677940306,1628.0302999598325,1641.295497457104,1815.0179728202183,1482.5678990002812,1707.4950453104334,1611.8606013249373,1653.5438592197897,1757.6855325591264,1631.7002205763717,1683.6895895937964,1735.3494807262164,1655.4729761491435,1603.4698388353763,1705.3180062311285,1637.2267404677257,1797.2111060682494,1685.2908260444042,1629.077707021348,1702.8149214342807,1755.8681719644574,1689.667608292955,1681.8835453615375,1671.0015739946004,1717.8942864938113,1719.831505954719,1635.624173791075,1649.1409860315794,1735.801482324187,1641.9807343451068,1641.980734345107,1802.3629652985105,1631.9603575395324,1784.7038124025532,1643.1076891619289,1671.3696437085491,1710.3522746191177,1694.7073780753335,1657.1452027126388,1722.7185992076697,1667.4948084320868,1620.2981093382173,1683.364224605167,1675.9436333149076,1687.5427040361644,1715.8555577016928,1707.6856236764797,1745.2171502519814,1665.7015485002773,1576.4203491099124,1749.4373425190206,1614.0592183023232,1731.3045927877333,1664.6095999405056,1702.342640455676,1715.7609118637292,1686.9296109203156,1677.655504950947,1719.8580314689357,1599.8567653621326,1626.8950540251606,1634.5090864211425,1831.7685646973955,1565.2034609852744,1782.8818292799733
1612.5087029037254,1654.487430752727,1803.6631968908976,1522.1944947380348,1608.0847846297902,1723.353717947154,1542.7449796412234,1726.2784302405666,1592.1768741434948,1683.8045383501835,1704.9647301658783,1619.5150543865614,1785.3045013923152,1598.8864994622184,1666.4668472203728,1656.2842429495054,1685.6260221098667,1560.0540408107308,1786.8520346993942,1569.879037234597,1627.0141020395654,1710.8196881542954,1626.6482249865326,1778.0799217187323,1856.0071375070866,1567.6858093743683,1661.844242980635,1666.6693722515197,1785.2870873385211,1633.6397004931314,1596.8973160156397,1808.4307107376312,1642.0114807114473,1728.0271351807214,1683.8700887042899,1591.9807717831522,1658.6256731506146,1677.034795583977,1562.6332566013211,1747.0985849967833,1713.9530460075682,1571.1854878166605,1704.4485608058474,1701.362650343494,1693.652791906049,1666.015397083147,1598.9923078003994,1688.8126592956737,1790.3511889455667,1616.3327579720028,1850.587436703558,1646.8701542741146,1810.0884445576612,1534.867075850238,1677.0650172978362,1625.7556310929576,1613.2883213308635,1794.1096926773653,1776.1392418644768,1676.1827985730124,1667.2385613481206,1726.7470352890546,1755.9645519724888,1570.6938860650084,1784.011036241261,1628.6509973322122,1555.3358032482001,1719.7949385932898,1704.3694576896387,1655.6289384523013,1588.776669188846,1688.8026480623234,1515.167432606992,1776.8758272925666,1545.3913155751002,1737.4997463214893,1655.6051374753938,1655.6051374753938,1669.9341905368847,1754.2939629456578,1665.829142489521,1708.4633827408516,1663.9116249976419,1616.011419066839,1606.11151205762,1560.3232340576844,1674.2766934189422,1703.3294653678747,1718.9958904164846,1706.220655088302,1738.6952048047615,1511.6811879033694,1674.0041254961902,1743.2403131250453,1734.8109943014022,1665.5750453680823,1681.6460455781307,1616.9579461405533,1763.7915190182077,1677.788545167561
1670.2231900392362,1666.473840221343,1771.9323645417812,1599.5316055295243,1807.4494916978101,1621.2462965413747,1625.735372482745,1792.8301803337952,1623.8947222877644,1764.3819310467154,1753.6816289219996,1619.2107556132923,1628.553974261518,1863.3744688289369,1726.8951146629402,1644.229557017182,1641.1236956199882,1612.7011342115347,1601.5394313932613,1735.297671841859,1663.5384584476915,1725.855221149881,1699.711962291345,1597.6919726055785,1695.3298748483019,1636.8829047901238,1667.8245559076063,1619.829871373764,1577.0074642497034,1743.8214052191406,1656.0336865117288,1744.1131605682326,1582.6435910979144,1714.5388706549124,1574.4797212760864,1808.9012864399815,1612.5782767350238,1749.7117061286535,1577.144325780158,1801.987290840359,1717.64092386656,1708.7367817089075,1768.122627659595,1608.6853738855634,1729.324428028785,1602.911059554498,1715.2182756321138,1546.3472017297236,1680.0050345829459,1721.9958566205828,1591.9707769658157,1757.5049261319073,1736.0347955086272,1596.387180301156,1727.2056598885936,1607.7307635157715,1675.5969564491638,1687.2645078700627,1637.3701949426559,1748.2803244405136,1754.6800960199585,1603.2967801997236,1520.4162095033253,1819.0727200185793,1644.2887472125253,1718.278934334784,1593.7040009938873,1771.4673596061675,1624.169035226481,1732.434030046286,1693.0850726431863,1621.648321468051,1638.0746713265185,1746.1994311930987,1604.8400433637944,1801.6689278609706,1687.412793732132,1649.4472323938887,1671.787333870583,1703.9354982410541,1658.9028348093652,1676.7576339252264,1758.2754170966596,1639.2127488981723,1659.0499723063451,1690.6839283870809,1678.9027059955215,1742.789637876249,1646.4090039179798,1772.9823990790105,1656.4531903599136,1691.728871899948,1601.8647608649853,1757.7656726647015,1754.1228982751645,1673.9222148014205,1664.303576739017,1661.94452120211,1683.629480508976,1730.899048192006
1632.7653883544983,1602.8599427677996,1582.8306687951454,1550.0616061079184,1535.2813714944784,1628.808588953014,1576.7093875080552,1566.7274024790277,1381.590769023134,1724.292176215412,1639.5077854409387,1578.4377640967218,1702.1310964115933,1464.5527084016098,1483.4860823596775,1626.5458001534616,1608.4744014781124,1534.902420609525,1594.2912849479385,1633.6139758481454,1630.1740400140966,1563.7950271126494,1560.630493875306,1575.5389284177659,1570.1583248695551,1629.2260058451907,1518.867851222561,1678.4863952346311,1672.7017475400494,1532.7256141912344,1609.5728176695568,1549.3652210922933,1632.251574193825,1593.3097609476667,1610.575144820252,1563.79451603578,1649.1282273962556,1531.9213410655393,1562.3885153592662,1626.1565819417626,1675.9318519500102,1504.2125813646637,1552.375233867115,1611.2176443342796,1499.3582062219696,1669.6591696998912,1602.971307883809,1622.610339768361,1595.429071912602,1548.9456699444818,1505.4713886856148,1735.8535764245653,1597.022816258846,1581.872906066817,1524.5421715326424,1546.961109147529,1606.3722667177756,1564.7278309947833,1533.8530078824012,1682.091667335495,1594.735651774125,1523.5891013420005,1614.3510452725889,1530.7545006508565,1558.1176321572104,1625.8719893432035,1702.056052065322,1451.8015702376965,1708.0434518285597,1549.4633022351077,1564.7023208403093,1688.1743825205767,1567.0581337294864,1649.6265799916268,1523.217584615289,1517.6648500083302,1568.201987272277,1559.4149915196022,1611.891576302055,1497.1102032493925,1681.1753100542246,1532.5770174745198,1667.302288997197,1518.1396781333601,1714.2018408724066,1531.770382013586,1513.2869608196895,1677.6103706889462,1594.1329983071614,1565.5305676691578,1633.7584177687004,1493.6459397322383,1531.3082682145096,1523.2366212143806,1617.8142203740586,1484.0365371398855,1574.9358460468663,1559.1893656645032,1635.3166804458879,1571.4665650377062
1664.641611912391,1460.791412078895,1495.0157824167156,1565.7865699487443,1639.1276102303787,1605.6832344880509,1627.5522993982613,1494.5377575843852,1578.2288166867777,1619.4102226143273,1685.7445360875306,1531.1112294093004,1537.1520905124662,1659.85373516056,1503.3927568762883,1518.006663158069,1667.5769575352197,1515.211330438453,1571.3739413801425,1556.0567165020746,1656.4678219504156,1582.0440274435189,1621.1157131456475,1478.3351855578685,1516.1981417871632,1624.7264321329071,1551.3172972353482,1528.931816376114,1609.13557890709,1554.095891686216,1620.8838286855735,1532.5602047702719,1521.11761340769,1507.1870085255289,1550.6180130035305,1587.3883545726821,1512.8232199119093,1571.2816915687254,1479.3379115762255,1645.5410065601643,1559.742518000194,1598.2558822623387,1647.3853870752673,1679.607136396899,1540.3030158046063,1611.925190251368,1579.8366818771754,1596.4269307613645,1656.910723713441,1530.768742535728,1612.7236338384077,1467.7228405908095,1604.683430182463,1580.9058351874523,1767.3780587619754,1422.6113724096685,1614.0256570707097,1587.2999655925537,1570.8137901591538,1520.4373274533675,1572.0870940589284,1657.8132707499053,1478.463232652823,1646.7215930281727,1529.6279865961938,1690.2727756791835,1537.1292486048187,1598.3010056955807,1655.6859096465002,1566.450616080067,1618.248489299879,1529.9548345882558,1475.9024390541435,1752.9292830047832,1468.4109434024467,1684.54738971861,1666.7727976254046,1554.5681629740686,1573.741887523978,1597.6620038023036,1756.940579215012,1483.9029768063251,1778.027062713431,1440.0449633395658,1420.6749703420746,1665.1784601671561,1584.0441712458967,1582.8328163998858,1517.4960272638016,1657.715514476411,1556.74102195362,1573.3606815029893,1657.2443131514965,1515.3669864667224,1607.6326563783318,1574.0051385450927,1601.8546915808347,1613.3299349161102,1533.6263155607471,1625.7613909778108
